guid,loginDateFormat,loginDay
1891786,2018-05-15 06:52:02,2018-05-15
1479865,2018-05-15 06:52:04,2018-05-15
2111687,2018-05-15 06:52:04,2018-05-15
1538315,2018-05-15 06:52:13,2018-05-15
1403957,2018-05-15 06:52:20,2018-05-15
1592546,2018-05-15 06:52:21,2018-05-15
1175287,2018-05-15 06:52:22,2018-05-15
845332,2018-05-15 06:52:23,2018-05-15
681604,2018-05-15 06:52:32,2018-05-15
677176,2018-05-15 06:52:35,2018-05-15
1572004,2018-05-15 06:52:38,2018-05-15
1390865,2018-05-15 06:52:50,2018-05-15
1269575,2018-05-15 06:52:52,2018-05-15
1569645,2018-05-15 06:53:01,2018-05-15
1455580,2018-05-15 06:53:07,2018-05-15
1770659,2018-05-15 06:53:10,2018-05-15
1536069,2018-05-15 06:53:14,2018-05-15
1685089,2018-05-15 06:53:21,2018-05-15
1409553,2018-05-15 06:53:38,2018-05-15
1396965,2018-05-15 06:53:38,2018-05-15
1854922,2018-05-15 06:53:43,2018-05-15
1797853,2018-05-15 06:53:50,2018-05-15
2043364,2018-05-15 06:53:56,2018-05-15
1197421,2018-05-15 06:54:02,2018-05-15
2038945,2018-05-15 06:54:04,2018-05-15
2089131,2018-05-15 06:54:06,2018-05-15
757045,2018-05-15 06:54:06,2018-05-15
1860411,2018-05-15 06:54:09,2018-05-15
2028935,2018-05-15 06:54:16,2018-05-15
1175287,2018-05-15 06:54:20,2018-05-15
653714,2018-05-15 06:54:27,2018-05-15
1657786,2018-05-15 06:54:31,2018-05-15
1674336,2018-05-15 06:54:34,2018-05-15
1616035,2018-05-15 06:54:46,2018-05-15
1447653,2018-05-15 06:54:51,2018-05-15
1173600,2018-05-15 06:54:58,2018-05-15
152583,2018-05-15 06:54:59,2018-05-15
1973431,2018-05-15 06:55:01,2018-05-15
1199718,2018-05-15 06:55:09,2018-05-15
1761742,2018-05-15 06:55:21,2018-05-15
1155760,2018-05-15 06:55:23,2018-05-15
872445,2018-05-15 06:55:37,2018-05-15
1002968,2018-05-15 06:55:38,2018-05-15
1487195,2018-05-15 06:55:56,2018-05-15
2078783,2018-05-15 06:56:26,2018-05-15
1877695,2018-05-15 06:56:32,2018-05-15
2112197,2018-05-15 06:56:37,2018-05-15
1193380,2018-05-15 06:56:50,2018-05-15
1221370,2018-05-15 06:56:58,2018-05-15
1630957,2018-05-15 06:56:58,2018-05-15
1237247,2018-05-15 06:57:07,2018-05-15
1412478,2018-05-15 06:57:13,2018-05-15
899324,2018-05-15 06:57:13,2018-05-15
1064873,2018-05-15 06:57:20,2018-05-15
1685867,2018-05-15 06:57:22,2018-05-15
1776420,2018-05-15 06:57:30,2018-05-15
1196757,2018-05-15 06:57:44,2018-05-15
1186779,2018-05-15 06:57:48,2018-05-15
1401962,2018-05-15 06:57:50,2018-05-15
230678,2018-05-15 06:57:57,2018-05-15
1183946,2018-05-15 06:58:05,2018-05-15
653714,2018-05-15 06:58:05,2018-05-15
1480619,2018-05-15 06:58:06,2018-05-15
1933301,2018-05-15 06:58:14,2018-05-15
1398967,2018-05-15 06:58:14,2018-05-15
1492946,2018-05-15 06:58:16,2018-05-15
1850682,2018-05-15 06:58:19,2018-05-15
1186154,2018-05-15 06:58:23,2018-05-15
787225,2018-05-15 06:58:26,2018-05-15
2065748,2018-05-15 06:58:29,2018-05-15
691229,2018-05-15 06:58:34,2018-05-15
1175287,2018-05-15 06:58:35,2018-05-15
1211047,2018-05-15 06:58:38,2018-05-15
1250605,2018-05-15 06:58:44,2018-05-15
1197930,2018-05-15 06:58:46,2018-05-15
1235725,2018-05-15 06:58:48,2018-05-15
1253473,2018-05-15 06:58:56,2018-05-15
1888317,2018-05-15 06:58:58,2018-05-15
800913,2018-05-15 06:58:59,2018-05-15
1966310,2018-05-15 06:59:08,2018-05-15
1177247,2018-05-15 06:59:10,2018-05-15
2114889,2018-05-15 06:59:11,2018-05-15
840195,2018-05-15 06:59:15,2018-05-15
1306594,2018-05-15 06:59:15,2018-05-15
788996,2018-05-15 06:59:17,2018-05-15
1161415,2018-05-15 06:59:27,2018-05-15
1899142,2018-05-15 06:59:34,2018-05-15
966933,2018-05-15 06:59:38,2018-05-15
807168,2018-05-15 06:59:50,2018-05-15
723274,2018-05-15 07:00:08,2018-05-15
1351016,2018-05-15 07:00:17,2018-05-15
1161683,2018-05-15 07:00:23,2018-05-15
1177308,2018-05-15 07:00:25,2018-05-15
2116466,2018-05-15 07:00:51,2018-05-15
641695,2018-05-15 07:01:12,2018-05-15
1238084,2018-05-15 07:01:18,2018-05-15
983476,2018-05-15 07:01:28,2018-05-15
1846811,2018-05-15 07:01:36,2018-05-15
1236049,2018-05-15 07:01:50,2018-05-15
1235441,2018-05-15 07:01:53,2018-05-15
1175287,2018-05-15 07:01:54,2018-05-15
1891479,2018-05-15 07:02:07,2018-05-15
640302,2018-05-15 07:02:12,2018-05-15
802792,2018-05-15 07:02:16,2018-05-15
842617,2018-05-15 07:02:21,2018-05-15
-5,2018-05-15 07:02:22,2018-05-15
1193915,2018-05-15 07:02:23,2018-05-15
899324,2018-05-15 07:02:35,2018-05-15
2093737,2018-05-15 07:02:46,2018-05-15
619560,2018-05-15 07:02:49,2018-05-15
1891479,2018-05-15 07:02:52,2018-05-15
2118709,2018-05-15 07:03:03,2018-05-15
1099331,2018-05-15 07:03:09,2018-05-15
2118709,2018-05-15 07:03:10,2018-05-15
1209063,2018-05-15 07:03:12,2018-05-15
1272564,2018-05-15 07:03:23,2018-05-15
993471,2018-05-15 07:03:41,2018-05-15
1540500,2018-05-15 07:03:45,2018-05-15
1613552,2018-05-15 07:03:57,2018-05-15
1175728,2018-05-15 07:04:02,2018-05-15
-5,2018-05-15 07:04:04,2018-05-15
2118586,2018-05-15 07:04:16,2018-05-15
809465,2018-05-15 07:04:45,2018-05-15
1875262,2018-05-15 07:04:52,2018-05-15
948066,2018-05-15 07:04:53,2018-05-15
1015494,2018-05-15 07:05:06,2018-05-15
806269,2018-05-15 07:05:08,2018-05-15
2030019,2018-05-15 07:05:09,2018-05-15
1340164,2018-05-15 07:05:22,2018-05-15
681283,2018-05-15 07:05:30,2018-05-15
1565360,2018-05-15 07:05:30,2018-05-15
1650596,2018-05-15 07:05:31,2018-05-15
1630957,2018-05-15 07:05:40,2018-05-15
1841829,2018-05-15 07:05:42,2018-05-15
1883511,2018-05-15 07:05:45,2018-05-15
1560317,2018-05-15 07:05:45,2018-05-15
1851702,2018-05-15 07:05:48,2018-05-15
1182857,2018-05-15 07:05:51,2018-05-15
1839688,2018-05-15 07:05:52,2018-05-15
786275,2018-05-15 07:06:00,2018-05-15
1852706,2018-05-15 07:06:03,2018-05-15
1428090,2018-05-15 07:06:24,2018-05-15
935497,2018-05-15 07:06:33,2018-05-15
1598449,2018-05-15 07:06:36,2018-05-15
2114810,2018-05-15 07:06:36,2018-05-15
1236432,2018-05-15 07:06:37,2018-05-15
1910061,2018-05-15 07:06:50,2018-05-15
1194313,2018-05-15 07:06:59,2018-05-15
907421,2018-05-15 07:07:07,2018-05-15
1893843,2018-05-15 07:07:16,2018-05-15
1835189,2018-05-15 07:07:22,2018-05-15
1754718,2018-05-15 07:07:38,2018-05-15
1261559,2018-05-15 07:07:43,2018-05-15
1384947,2018-05-15 07:07:48,2018-05-15
1059488,2018-05-15 07:07:57,2018-05-15
291667,2018-05-15 07:08:03,2018-05-15
1403941,2018-05-15 07:08:23,2018-05-15
1184501,2018-05-15 07:08:26,2018-05-15
837178,2018-05-15 07:08:49,2018-05-15
1224551,2018-05-15 07:08:50,2018-05-15
867685,2018-05-15 07:08:52,2018-05-15
1734412,2018-05-15 07:08:57,2018-05-15
1975350,2018-05-15 07:09:04,2018-05-15
1619508,2018-05-15 07:09:07,2018-05-15
1164649,2018-05-15 07:09:15,2018-05-15
1247991,2018-05-15 07:09:24,2018-05-15
74330,2018-05-15 07:09:30,2018-05-15
1180566,2018-05-15 07:09:32,2018-05-15
1959691,2018-05-15 07:09:40,2018-05-15
1159029,2018-05-15 07:09:41,2018-05-15
1161415,2018-05-15 07:09:48,2018-05-15
1734412,2018-05-15 07:09:49,2018-05-15
1289049,2018-05-15 07:09:52,2018-05-15
917364,2018-05-15 07:10:05,2018-05-15
1394976,2018-05-15 07:10:11,2018-05-15
1811137,2018-05-15 07:10:13,2018-05-15
730825,2018-05-15 07:10:16,2018-05-15
1706945,2018-05-15 07:10:19,2018-05-15
1162767,2018-05-15 07:10:19,2018-05-15
2083891,2018-05-15 07:10:21,2018-05-15
2095272,2018-05-15 07:10:22,2018-05-15
2113333,2018-05-15 07:10:31,2018-05-15
1861673,2018-05-15 07:10:32,2018-05-15
1247991,2018-05-15 07:10:35,2018-05-15
1475594,2018-05-15 07:10:42,2018-05-15
1289092,2018-05-15 07:10:50,2018-05-15
1187538,2018-05-15 07:10:52,2018-05-15
1178631,2018-05-15 07:11:06,2018-05-15
1833748,2018-05-15 07:11:07,2018-05-15
230678,2018-05-15 07:11:11,2018-05-15
1247991,2018-05-15 07:11:17,2018-05-15
1391590,2018-05-15 07:11:26,2018-05-15
1210533,2018-05-15 07:11:28,2018-05-15
2112987,2018-05-15 07:11:34,2018-05-15
2105196,2018-05-15 07:11:37,2018-05-15
1318720,2018-05-15 07:11:37,2018-05-15
789339,2018-05-15 07:11:39,2018-05-15
647549,2018-05-15 07:11:40,2018-05-15
993471,2018-05-15 07:11:44,2018-05-15
793550,2018-05-15 07:11:48,2018-05-15
1175723,2018-05-15 07:12:06,2018-05-15
1714194,2018-05-15 07:12:27,2018-05-15
1897966,2018-05-15 07:12:27,2018-05-15
146852,2018-05-15 07:12:30,2018-05-15
1572893,2018-05-15 07:12:40,2018-05-15
1199958,2018-05-15 07:12:42,2018-05-15
2081737,2018-05-15 07:12:45,2018-05-15
820021,2018-05-15 07:12:51,2018-05-15
1189843,2018-05-15 07:12:57,2018-05-15
1173644,2018-05-15 07:13:09,2018-05-15
1630957,2018-05-15 07:13:18,2018-05-15
2005293,2018-05-15 07:13:25,2018-05-15
1872355,2018-05-15 07:13:26,2018-05-15
970113,2018-05-15 07:13:32,2018-05-15
1934934,2018-05-15 07:13:32,2018-05-15
682542,2018-05-15 07:13:34,2018-05-15
823808,2018-05-15 07:13:36,2018-05-15
2034902,2018-05-15 07:13:38,2018-05-15
1536821,2018-05-15 07:13:44,2018-05-15
763776,2018-05-15 07:14:00,2018-05-15
763776,2018-05-15 07:14:01,2018-05-15
763776,2018-05-15 07:14:01,2018-05-15
2116811,2018-05-15 07:14:01,2018-05-15
1332089,2018-05-15 07:14:08,2018-05-15
2118709,2018-05-15 07:14:14,2018-05-15
1899704,2018-05-15 07:14:16,2018-05-15
888616,2018-05-15 07:14:26,2018-05-15
1344374,2018-05-15 07:14:27,2018-05-15
1207604,2018-05-15 07:14:29,2018-05-15
1199073,2018-05-15 07:14:35,2018-05-15
1605615,2018-05-15 07:14:41,2018-05-15
843825,2018-05-15 07:14:51,2018-05-15
2047341,2018-05-15 07:15:04,2018-05-15
805459,2018-05-15 07:15:18,2018-05-15
1303956,2018-05-15 07:15:44,2018-05-15
-4,2018-05-15 07:15:44,2018-05-15
1540927,2018-05-15 07:15:46,2018-05-15
-4,2018-05-15 07:15:47,2018-05-15
1776565,2018-05-15 07:15:48,2018-05-15
2016426,2018-05-15 07:15:49,2018-05-15
1270383,2018-05-15 07:15:50,2018-05-15
1408418,2018-05-15 07:15:50,2018-05-15
829975,2018-05-15 07:15:52,2018-05-15
1176196,2018-05-15 07:15:53,2018-05-15
856465,2018-05-15 07:15:58,2018-05-15
1180253,2018-05-15 07:16:07,2018-05-15
1372491,2018-05-15 07:16:19,2018-05-15
2066913,2018-05-15 07:16:21,2018-05-15
809465,2018-05-15 07:16:22,2018-05-15
1207604,2018-05-15 07:16:29,2018-05-15
829615,2018-05-15 07:16:33,2018-05-15
784346,2018-05-15 07:16:36,2018-05-15
732264,2018-05-15 07:16:38,2018-05-15
232177,2018-05-15 07:16:45,2018-05-15
1773178,2018-05-15 07:17:04,2018-05-15
1247910,2018-05-15 07:17:11,2018-05-15
1902806,2018-05-15 07:17:21,2018-05-15
2088294,2018-05-15 07:17:29,2018-05-15
590686,2018-05-15 07:17:30,2018-05-15
1148988,2018-05-15 07:17:37,2018-05-15
894490,2018-05-15 07:17:42,2018-05-15
1750351,2018-05-15 07:17:43,2018-05-15
158124,2018-05-15 07:17:48,2018-05-15
1619748,2018-05-15 07:17:50,2018-05-15
2107911,2018-05-15 07:17:59,2018-05-15
1912168,2018-05-15 07:17:59,2018-05-15
1270383,2018-05-15 07:18:01,2018-05-15
1207604,2018-05-15 07:18:02,2018-05-15
1474293,2018-05-15 07:18:06,2018-05-15
792734,2018-05-15 07:18:08,2018-05-15
2114938,2018-05-15 07:18:11,2018-05-15
1226898,2018-05-15 07:18:14,2018-05-15
1293230,2018-05-15 07:18:24,2018-05-15
1913015,2018-05-15 07:18:27,2018-05-15
1173644,2018-05-15 07:18:29,2018-05-15
1247090,2018-05-15 07:18:32,2018-05-15
922149,2018-05-15 07:18:40,2018-05-15
2102803,2018-05-15 07:18:42,2018-05-15
1268701,2018-05-15 07:18:43,2018-05-15
680236,2018-05-15 07:18:54,2018-05-15
1149298,2018-05-15 07:18:58,2018-05-15
847668,2018-05-15 07:19:05,2018-05-15
1636596,2018-05-15 07:19:16,2018-05-15
1749722,2018-05-15 07:19:27,2018-05-15
948648,2018-05-15 07:19:45,2018-05-15
1709827,2018-05-15 07:19:50,2018-05-15
1491536,2018-05-15 07:19:50,2018-05-15
1328839,2018-05-15 07:19:57,2018-05-15
724534,2018-05-15 07:20:10,2018-05-15
1197108,2018-05-15 07:20:13,2018-05-15
623926,2018-05-15 07:20:13,2018-05-15
1358956,2018-05-15 07:20:16,2018-05-15
1849515,2018-05-15 07:20:20,2018-05-15
2021234,2018-05-15 07:20:21,2018-05-15
1912168,2018-05-15 07:20:22,2018-05-15
1854734,2018-05-15 07:20:26,2018-05-15
1206906,2018-05-15 07:20:56,2018-05-15
1608558,2018-05-15 07:21:03,2018-05-15
790364,2018-05-15 07:21:03,2018-05-15
1896579,2018-05-15 07:21:04,2018-05-15
1177953,2018-05-15 07:21:07,2018-05-15
1263065,2018-05-15 07:21:11,2018-05-15
1182868,2018-05-15 07:21:16,2018-05-15
456599,2018-05-15 07:21:19,2018-05-15
628169,2018-05-15 07:21:20,2018-05-15
867685,2018-05-15 07:21:22,2018-05-15
643137,2018-05-15 07:21:28,2018-05-15
2111894,2018-05-15 07:21:34,2018-05-15
827292,2018-05-15 07:21:52,2018-05-15
1598449,2018-05-15 07:21:55,2018-05-15
2088847,2018-05-15 07:22:10,2018-05-15
1321065,2018-05-15 07:22:21,2018-05-15
985768,2018-05-15 07:22:32,2018-05-15
2116899,2018-05-15 07:22:36,2018-05-15
2067260,2018-05-15 07:22:40,2018-05-15
2075648,2018-05-15 07:23:02,2018-05-15
1207396,2018-05-15 07:23:09,2018-05-15
1270355,2018-05-15 07:23:12,2018-05-15
1382623,2018-05-15 07:23:14,2018-05-15
1147988,2018-05-15 07:23:23,2018-05-15
680529,2018-05-15 07:23:38,2018-05-15
1190757,2018-05-15 07:23:43,2018-05-15
800913,2018-05-15 07:23:43,2018-05-15
1953274,2018-05-15 07:23:46,2018-05-15
1472175,2018-05-15 07:23:59,2018-05-15
907421,2018-05-15 07:24:03,2018-05-15
1335866,2018-05-15 07:24:05,2018-05-15
1280483,2018-05-15 07:24:10,2018-05-15
134895,2018-05-15 07:24:14,2018-05-15
982628,2018-05-15 07:24:17,2018-05-15
1199958,2018-05-15 07:24:20,2018-05-15
729504,2018-05-15 07:24:20,2018-05-15
918338,2018-05-15 07:24:29,2018-05-15
1138795,2018-05-15 07:24:38,2018-05-15
982180,2018-05-15 07:24:45,2018-05-15
951717,2018-05-15 07:24:46,2018-05-15
2048851,2018-05-15 07:24:48,2018-05-15
1221571,2018-05-15 07:24:51,2018-05-15
1211783,2018-05-15 07:24:55,2018-05-15
1278936,2018-05-15 07:25:04,2018-05-15
1142906,2018-05-15 07:25:23,2018-05-15
1561155,2018-05-15 07:25:28,2018-05-15
1659515,2018-05-15 07:25:31,2018-05-15
1524878,2018-05-15 07:25:41,2018-05-15
2014083,2018-05-15 07:25:42,2018-05-15
1267001,2018-05-15 07:25:50,2018-05-15
1981833,2018-05-15 07:25:50,2018-05-15
1203966,2018-05-15 07:25:57,2018-05-15
730397,2018-05-15 07:26:00,2018-05-15
1159445,2018-05-15 07:26:09,2018-05-15
985256,2018-05-15 07:26:19,2018-05-15
770226,2018-05-15 07:26:20,2018-05-15
2118712,2018-05-15 07:26:25,2018-05-15
711583,2018-05-15 07:26:29,2018-05-15
1738583,2018-05-15 07:26:35,2018-05-15
921626,2018-05-15 07:26:35,2018-05-15
2079622,2018-05-15 07:26:36,2018-05-15
1188806,2018-05-15 07:26:37,2018-05-15
1251312,2018-05-15 07:26:37,2018-05-15
1925531,2018-05-15 07:26:42,2018-05-15
1213196,2018-05-15 07:26:42,2018-05-15
1245066,2018-05-15 07:26:44,2018-05-15
666186,2018-05-15 07:26:49,2018-05-15
682002,2018-05-15 07:26:57,2018-05-15
1189404,2018-05-15 07:26:57,2018-05-15
1157649,2018-05-15 07:27:19,2018-05-15
2078883,2018-05-15 07:27:27,2018-05-15
1613552,2018-05-15 07:27:30,2018-05-15
1175256,2018-05-15 07:27:31,2018-05-15
1230541,2018-05-15 07:27:41,2018-05-15
1797853,2018-05-15 07:27:44,2018-05-15
630950,2018-05-15 07:27:48,2018-05-15
2116811,2018-05-15 07:27:48,2018-05-15
1479856,2018-05-15 07:27:56,2018-05-15
779604,2018-05-15 07:28:00,2018-05-15
1174302,2018-05-15 07:28:01,2018-05-15
1387169,2018-05-15 07:28:15,2018-05-15
994835,2018-05-15 07:28:24,2018-05-15
1275298,2018-05-15 07:28:28,2018-05-15
1426737,2018-05-15 07:28:40,2018-05-15
1908495,2018-05-15 07:28:41,2018-05-15
1197336,2018-05-15 07:28:47,2018-05-15
1244767,2018-05-15 07:28:55,2018-05-15
1468605,2018-05-15 07:29:07,2018-05-15
1203397,2018-05-15 07:29:09,2018-05-15
466587,2018-05-15 07:29:28,2018-05-15
1491992,2018-05-15 07:29:31,2018-05-15
2088294,2018-05-15 07:29:43,2018-05-15
826279,2018-05-15 07:29:43,2018-05-15
232177,2018-05-15 07:29:51,2018-05-15
1234276,2018-05-15 07:29:54,2018-05-15
2105005,2018-05-15 07:30:01,2018-05-15
2117916,2018-05-15 07:30:07,2018-05-15
1469082,2018-05-15 07:30:09,2018-05-15
1628363,2018-05-15 07:30:10,2018-05-15
1574153,2018-05-15 07:30:12,2018-05-15
1961986,2018-05-15 07:30:17,2018-05-15
1539358,2018-05-15 07:30:30,2018-05-15
1947016,2018-05-15 07:30:31,2018-05-15
1209992,2018-05-15 07:30:39,2018-05-15
618575,2018-05-15 07:30:39,2018-05-15
682002,2018-05-15 07:30:40,2018-05-15
653367,2018-05-15 07:30:49,2018-05-15
166223,2018-05-15 07:30:54,2018-05-15
1189749,2018-05-15 07:30:55,2018-05-15
652910,2018-05-15 07:30:56,2018-05-15
1186250,2018-05-15 07:31:03,2018-05-15
1716363,2018-05-15 07:31:05,2018-05-15
1574153,2018-05-15 07:31:08,2018-05-15
649689,2018-05-15 07:31:12,2018-05-15
1403957,2018-05-15 07:31:12,2018-05-15
1533311,2018-05-15 07:31:17,2018-05-15
1482205,2018-05-15 07:31:21,2018-05-15
860677,2018-05-15 07:31:37,2018-05-15
1092934,2018-05-15 07:31:40,2018-05-15
1804000,2018-05-15 07:32:06,2018-05-15
901937,2018-05-15 07:32:15,2018-05-15
2110211,2018-05-15 07:32:15,2018-05-15
1917588,2018-05-15 07:32:24,2018-05-15
1175460,2018-05-15 07:32:27,2018-05-15
2117533,2018-05-15 07:32:54,2018-05-15
1952842,2018-05-15 07:32:54,2018-05-15
1912168,2018-05-15 07:32:55,2018-05-15
2093365,2018-05-15 07:32:57,2018-05-15
1221651,2018-05-15 07:33:16,2018-05-15
1574153,2018-05-15 07:33:17,2018-05-15
1057370,2018-05-15 07:33:18,2018-05-15
1944150,2018-05-15 07:33:18,2018-05-15
809799,2018-05-15 07:33:29,2018-05-15
1174085,2018-05-15 07:33:46,2018-05-15
2117755,2018-05-15 07:33:58,2018-05-15
1389857,2018-05-15 07:33:58,2018-05-15
1622284,2018-05-15 07:34:05,2018-05-15
1729385,2018-05-15 07:34:08,2018-05-15
2099664,2018-05-15 07:34:11,2018-05-15
1146980,2018-05-15 07:34:20,2018-05-15
1723625,2018-05-15 07:34:27,2018-05-15
1221345,2018-05-15 07:34:27,2018-05-15
2080448,2018-05-15 07:34:27,2018-05-15
1491584,2018-05-15 07:34:28,2018-05-15
1238084,2018-05-15 07:34:29,2018-05-15
1185276,2018-05-15 07:34:33,2018-05-15
159350,2018-05-15 07:34:35,2018-05-15
1238023,2018-05-15 07:34:36,2018-05-15
678238,2018-05-15 07:34:43,2018-05-15
857099,2018-05-15 07:34:53,2018-05-15
1331612,2018-05-15 07:34:55,2018-05-15
1946832,2018-05-15 07:34:59,2018-05-15
1479865,2018-05-15 07:35:02,2018-05-15
1602358,2018-05-15 07:35:08,2018-05-15
1724161,2018-05-15 07:35:19,2018-05-15
1574153,2018-05-15 07:35:29,2018-05-15
1176005,2018-05-15 07:35:33,2018-05-15
955279,2018-05-15 07:35:46,2018-05-15
1657647,2018-05-15 07:36:07,2018-05-15
1212793,2018-05-15 07:36:15,2018-05-15
877341,2018-05-15 07:36:20,2018-05-15
1570180,2018-05-15 07:36:21,2018-05-15
2080448,2018-05-15 07:36:22,2018-05-15
1211047,2018-05-15 07:36:27,2018-05-15
1209245,2018-05-15 07:36:30,2018-05-15
1249669,2018-05-15 07:36:35,2018-05-15
915261,2018-05-15 07:36:39,2018-05-15
1882327,2018-05-15 07:36:41,2018-05-15
619939,2018-05-15 07:36:49,2018-05-15
1134790,2018-05-15 07:36:52,2018-05-15
878828,2018-05-15 07:36:54,2018-05-15
681283,2018-05-15 07:37:06,2018-05-15
1308643,2018-05-15 07:37:08,2018-05-15
1636672,2018-05-15 07:37:10,2018-05-15
1174850,2018-05-15 07:37:13,2018-05-15
1835913,2018-05-15 07:37:17,2018-05-15
2113333,2018-05-15 07:37:20,2018-05-15
1208568,2018-05-15 07:37:26,2018-05-15
1265989,2018-05-15 07:37:27,2018-05-15
1176005,2018-05-15 07:37:27,2018-05-15
1644037,2018-05-15 07:37:30,2018-05-15
1812278,2018-05-15 07:37:33,2018-05-15
171425,2018-05-15 07:37:35,2018-05-15
1597336,2018-05-15 07:37:42,2018-05-15
1175256,2018-05-15 07:38:11,2018-05-15
1237718,2018-05-15 07:38:25,2018-05-15
1274286,2018-05-15 07:38:28,2018-05-15
2114403,2018-05-15 07:38:44,2018-05-15
1459240,2018-05-15 07:38:45,2018-05-15
2026406,2018-05-15 07:38:58,2018-05-15
1630458,2018-05-15 07:38:59,2018-05-15
1451699,2018-05-15 07:39:00,2018-05-15
2099010,2018-05-15 07:39:08,2018-05-15
1368530,2018-05-15 07:39:09,2018-05-15
621047,2018-05-15 07:39:14,2018-05-15
1868976,2018-05-15 07:39:16,2018-05-15
1644037,2018-05-15 07:39:25,2018-05-15
1906252,2018-05-15 07:39:32,2018-05-15
1249669,2018-05-15 07:39:40,2018-05-15
1505407,2018-05-15 07:39:46,2018-05-15
1656640,2018-05-15 07:39:50,2018-05-15
915261,2018-05-15 07:39:58,2018-05-15
851381,2018-05-15 07:40:04,2018-05-15
914339,2018-05-15 07:40:23,2018-05-15
1422389,2018-05-15 07:40:26,2018-05-15
630309,2018-05-15 07:40:29,2018-05-15
1206595,2018-05-15 07:40:30,2018-05-15
1292447,2018-05-15 07:40:32,2018-05-15
1253882,2018-05-15 07:40:33,2018-05-15
805459,2018-05-15 07:40:34,2018-05-15
1742458,2018-05-15 07:40:36,2018-05-15
691229,2018-05-15 07:40:39,2018-05-15
1603063,2018-05-15 07:40:44,2018-05-15
670450,2018-05-15 07:40:53,2018-05-15
1239732,2018-05-15 07:40:53,2018-05-15
2117729,2018-05-15 07:41:00,2018-05-15
1768915,2018-05-15 07:41:01,2018-05-15
991591,2018-05-15 07:41:03,2018-05-15
1935669,2018-05-15 07:41:03,2018-05-15
1223691,2018-05-15 07:41:08,2018-05-15
1832019,2018-05-15 07:41:14,2018-05-15
629912,2018-05-15 07:41:15,2018-05-15
1535776,2018-05-15 07:41:23,2018-05-15
857099,2018-05-15 07:41:33,2018-05-15
653367,2018-05-15 07:41:35,2018-05-15
1903886,2018-05-15 07:41:40,2018-05-15
866916,2018-05-15 07:41:46,2018-05-15
1159471,2018-05-15 07:41:48,2018-05-15
2116811,2018-05-15 07:41:50,2018-05-15
1622284,2018-05-15 07:42:00,2018-05-15
1189404,2018-05-15 07:42:07,2018-05-15
166223,2018-05-15 07:42:16,2018-05-15
1425588,2018-05-15 07:42:20,2018-05-15
1162572,2018-05-15 07:42:25,2018-05-15
1380441,2018-05-15 07:42:31,2018-05-15
1211328,2018-05-15 07:42:34,2018-05-15
613930,2018-05-15 07:42:34,2018-05-15
1055346,2018-05-15 07:42:34,2018-05-15
1183788,2018-05-15 07:42:52,2018-05-15
1292952,2018-05-15 07:43:04,2018-05-15
1779855,2018-05-15 07:43:06,2018-05-15
1161888,2018-05-15 07:43:12,2018-05-15
2032350,2018-05-15 07:43:17,2018-05-15
1266713,2018-05-15 07:43:19,2018-05-15
1861486,2018-05-15 07:43:20,2018-05-15
890046,2018-05-15 07:43:21,2018-05-15
1249669,2018-05-15 07:43:27,2018-05-15
2045564,2018-05-15 07:43:31,2018-05-15
1280344,2018-05-15 07:43:38,2018-05-15
2117755,2018-05-15 07:43:41,2018-05-15
1250851,2018-05-15 07:43:46,2018-05-15
2001357,2018-05-15 07:43:48,2018-05-15
581858,2018-05-15 07:44:02,2018-05-15
1947215,2018-05-15 07:44:03,2018-05-15
1328047,2018-05-15 07:44:05,2018-05-15
1278936,2018-05-15 07:44:10,2018-05-15
1569927,2018-05-15 07:44:10,2018-05-15
1588310,2018-05-15 07:44:13,2018-05-15
2060760,2018-05-15 07:44:15,2018-05-15
1810928,2018-05-15 07:44:21,2018-05-15
1176934,2018-05-15 07:44:27,2018-05-15
1970824,2018-05-15 07:44:36,2018-05-15
1895549,2018-05-15 07:44:46,2018-05-15
1202445,2018-05-15 07:44:47,2018-05-15
889915,2018-05-15 07:44:49,2018-05-15
1676003,2018-05-15 07:44:57,2018-05-15
969475,2018-05-15 07:44:59,2018-05-15
2088294,2018-05-15 07:44:59,2018-05-15
949024,2018-05-15 07:45:03,2018-05-15
2118623,2018-05-15 07:45:03,2018-05-15
1442693,2018-05-15 07:45:08,2018-05-15
2064632,2018-05-15 07:45:08,2018-05-15
1230891,2018-05-15 07:45:09,2018-05-15
1428090,2018-05-15 07:45:09,2018-05-15
1710309,2018-05-15 07:45:10,2018-05-15
2112226,2018-05-15 07:45:12,2018-05-15
2117533,2018-05-15 07:45:17,2018-05-15
1611941,2018-05-15 07:45:19,2018-05-15
207572,2018-05-15 07:45:19,2018-05-15
1898285,2018-05-15 07:45:28,2018-05-15
1572004,2018-05-15 07:45:30,2018-05-15
985444,2018-05-15 07:45:33,2018-05-15
1974706,2018-05-15 07:45:38,2018-05-15
889915,2018-05-15 07:45:42,2018-05-15
1388761,2018-05-15 07:45:43,2018-05-15
1800990,2018-05-15 07:45:47,2018-05-15
1710309,2018-05-15 07:45:47,2018-05-15
1184520,2018-05-15 07:45:53,2018-05-15
1183980,2018-05-15 07:45:56,2018-05-15
1566802,2018-05-15 07:45:59,2018-05-15
1331115,2018-05-15 07:46:12,2018-05-15
1242630,2018-05-15 07:46:20,2018-05-15
